year,round,from_country_id,to_country_id,total_points
2022,semi-final-2,ee,be,12
2022,semi-final-2,ee,ro,4
2022,semi-final-2,ee,az,6
2022,semi-final-2,ee,mk,0
2022,semi-final-2,ee,cy,0
2022,semi-final-2,ee,il,0
2022,semi-final-2,ee,sm,0
2022,semi-final-2,ee,ie,4
2022,semi-final-2,ee,mt,4
2022,semi-final-2,ee,me,0
2022,semi-final-2,ee,ge,4
2022,semi-final-2,fi,se,22
2022,semi-final-2,fi,au,16
2022,semi-final-2,fi,rs,16
2022,semi-final-2,fi,cz,13
2022,semi-final-2,fi,ee,16
2022,semi-final-2,fi,pl,6
2022,semi-final-2,fi,fi,0
2022,semi-final-2,fi,be,1
2022,semi-final-2,fi,ro,3
2022,semi-final-2,fi,az,7
2022,semi-final-2,fi,mk,2
2022,semi-final-2,fi,cy,3
2022,semi-final-2,fi,il,0
2022,semi-final-2,fi,sm,9
2022,semi-final-2,fi,ie,0
2022,semi-final-2,fi,mt,0
2022,semi-final-2,fi,me,0
2022,semi-final-2,fi,ge,2
2022,semi-final-2,ge,se,20
2022,semi-final-2,ge,au,12
2022,semi-final-2,ge,rs,14
2022,semi-final-2,ge,cz,10
2022,semi-final-2,ge,ee,14
2022,semi-final-2,ge,pl,11
2022,semi-final-2,ge,fi,9
2022,semi-final-2,ge,be,5
2022,semi-final-2,ge,ro,5
2022,semi-final-2,ge,az,4
2022,semi-final-2,ge,mk,0
2022,semi-final-2,ge,cy,1
2022,semi-final-2,ge,il,10
2022,semi-final-2,ge,sm,0
2022,semi-final-2,ge,ie,0
2022,semi-final-2,ge,mt,1
2022,semi-final-2,ge,me,0
2022,semi-final-2,ge,ge,0
2022,semi-final-2,de,se,15
2022,semi-final-2,de,au,9
2022,semi-final-2,de,rs,10
2022,semi-final-2,de,cz,6
2022,semi-final-2,de,ee,8
2022,semi-final-2,de,pl,12
2022,semi-final-2,de,fi,8
2022,semi-final-2,de,be,6
2022,semi-final-2,de,ro,13
2022,semi-final-2,de,az,10
2022,semi-final-2,de,mk,12
2022,semi-final-2,de,cy,0
2022,semi-final-2,de,il,4
2022,semi-final-2,de,sm,0
2022,semi-final-2,de,ie,0
2022,semi-final-2,de,mt,0
2022,semi-final-2,de,me,0
2022,semi-final-2,de,ge,3
2022,semi-final-2,ie,se,22
2022,semi-final-2,ie,au,12
2022,semi-final-2,ie,rs,11
2022,semi-final-2,ie,cz,18
2022,semi-final-2,ie,ee,14
2022,semi-final-2,ie,pl,12
2022,semi-final-2,ie,fi,1
2022,semi-final-2,ie,be,4
2022,semi-final-2,ie,ro,5
2022,semi-final-2,ie,az,0
2022,semi-final-2,ie,mk,1
2022,semi-final-2,ie,cy,4
2022,semi-final-2,ie,il,3
2022,semi-final-2,ie,sm,0
2022,semi-final-2,ie,ie,0
2022,semi-final-2,ie,mt,9
2022,semi-final-2,ie,me,0
2022,semi-final-2,ie,ge,0
2022,semi-final-2,il,se,24
2022,semi-final-2,il,au,16
2022,semi-final-2,il,rs,9
2022,semi-final-2,il,cz,16
2022,semi-final-2,il,ee,7
2022,semi-final-2,il,pl,15
2022,semi-final-2,il,fi,5
2022,semi-final-2,il,be,8
2022,semi-final-2,il,ro,6
2022,semi-final-2,il,az,0
2022,semi-final-2,il,mk,0
2022,semi-final-2,il,cy,0
2022,semi-final-2,il,il,0
2022,semi-final-2,il,sm,0
2022,semi-final-2,il,ie,3
2022,semi-final-2,il,mt,2
2022,semi-final-2,il,me,0
2022,semi-final-2,il,ge,5
2022,semi-final-2,mt,se,22
2022,semi-final-2,mt,au,17
2022,semi-final-2,mt,rs,12
2022,semi-final-2,mt,cz,9
2022,semi-final-2,mt,ee,8
2022,semi-final-2,mt,pl,10
2022,semi-final-2,mt,fi,9
2022,semi-final-2,mt,be,0
2022,semi-final-2,mt,ro,5
2022,semi-final-2,mt,az,4
2022,semi-final-2,mt,mk,5
2022,semi-final-2,mt,cy,1
2022,semi-final-2,mt,il,2
2022,semi-final-2,mt,sm,8
2022,semi-final-2,mt,ie,3
2022,semi-final-2,mt,mt,0
2022,semi-final-2,mt,me,0
2022,semi-final-2,mt,ge,1
2022,semi-final-2,me,se,18
2022,semi-final-2,me,au,13
2022,semi-final-2,me,rs,19
2022,semi-final-2,me,cz,6
2022,semi-final-2,me,ee,13
2022,semi-final-2,me,pl,5
2022,semi-final-2,me,fi,4
2022,semi-final-2,me,be,13
2022,semi-final-2,me,ro,0
2022,semi-final-2,me,az,5
2022,semi-final-2,me,mk,11
2022,semi-final-2,me,cy,8
2022,semi-final-2,me,il,0
2022,semi-final-2,me,sm,0
2022,semi-final-2,me,ie,0
2022,semi-final-2,me,mt,1
2022,semi-final-2,me,me,0
2022,semi-final-2,me,ge,0
2022,semi-final-2,mk,se,14
2022,semi-final-2,mk,au,5
2022,semi-final-2,mk,rs,24
2022,semi-final-2,mk,cz,6
2022,semi-final-2,mk,ee,3
2022,semi-final-2,mk,pl,10
2022,semi-final-2,mk,fi,12
2022,semi-final-2,mk,be,14
2022,semi-final-2,mk,ro,0
2022,semi-final-2,mk,az,1
2022,semi-final-2,mk,mk,0
2022,semi-final-2,mk,cy,5
2022,semi-final-2,mk,il,0
2022,semi-final-2,mk,sm,0
2022,semi-final-2,mk,ie,0
2022,semi-final-2,mk,mt,9
2022,semi-final-2,mk,me,13
2022,semi-final-2,mk,ge,0
2022,semi-final-2,pl,se,24
2022,semi-final-2,pl,au,12
2022,semi-final-2,pl,rs,7
2022,semi-final-2,pl,cz,16
2022,semi-final-2,pl,ee,17
2022,semi-final-2,pl,pl,0
2022,semi-final-2,pl,fi,10
2022,semi-final-2,pl,be,7
2022,semi-final-2,pl,ro,5
2022,semi-final-2,pl,az,3
2022,semi-final-2,pl,mk,5
2022,semi-final-2,pl,cy,3
2022,semi-final-2,pl,il,1
2022,semi-final-2,pl,sm,6
2022,semi-final-2,pl,ie,0
2022,semi-final-2,pl,mt,0
2022,semi-final-2,pl,me,0
2022,semi-final-2,pl,ge,0
2022,semi-final-2,ro,se,24
2022,semi-final-2,ro,au,13
2022,semi-final-2,ro,rs,10
2022,semi-final-2,ro,cz,14
2022,semi-final-2,ro,ee,15
2022,semi-final-2,ro,pl,1
2022,semi-final-2,ro,fi,8
2022,semi-final-2,ro,be,11
2022,semi-final-2,ro,ro,0
2022,semi-final-2,ro,az,3
2022,semi-final-2,ro,mk,5
2022,semi-final-2,ro,cy,7
2022,semi-final-2,ro,il,1
2022,semi-final-2,ro,sm,4
2022,semi-final-2,ro,ie,0
2022,semi-final-2,ro,mt,0
2022,semi-final-2,ro,me,0
2022,semi-final-2,ro,ge,0
2022,semi-final-2,sm,se,22
2022,semi-final-2,sm,au,17
2022,semi-final-2,sm,rs,14
2022,semi-final-2,sm,cz,12
2022,semi-final-2,sm,ee,7
2022,semi-final-2,sm,pl,13
2022,semi-final-2,sm,fi,6
2022,semi-final-2,sm,be,6
2022,semi-final-2,sm,ro,8
2022,semi-final-2,sm,az,4
2022,semi-final-2,sm,mk,0
2022,semi-final-2,sm,cy,4
2022,semi-final-2,sm,il,2
2022,semi-final-2,sm,sm,0
2022,semi-final-2,sm,ie,0
2022,semi-final-2,sm,mt,1
2022,semi-final-2,sm,me,0
2022,semi-final-2,sm,ge,0
2022,semi-final-2,rs,se,17
2022,semi-final-2,rs,au,2
2022,semi-final-2,rs,rs,0
2022,semi-final-2,rs,cz,11
2022,semi-final-2,rs,ee,14
2022,semi-final-2,rs,pl,3
2022,semi-final-2,rs,fi,6
2022,semi-final-2,rs,be,9
2022,semi-final-2,rs,ro,6
2022,semi-final-2,rs,az,8
2022,semi-final-2,rs,mk,9
2022,semi-final-2,rs,cy,10
2022,semi-final-2,rs,il,0
2022,semi-final-2,rs,sm,0
2022,semi-final-2,rs,ie,0
2022,semi-final-2,rs,mt,2
2022,semi-final-2,rs,me,19
2022,semi-final-2,rs,ge,0
2022,semi-final-2,es,se,14
2022,semi-final-2,es,au,10
2022,semi-final-2,es,rs,10
2022,semi-final-2,es,cz,10
2022,semi-final-2,es,ee,2
2022,semi-final-2,es,pl,11
2022,semi-final-2,es,fi,8
2022,semi-final-2,es,be,8
2022,semi-final-2,es,ro,16
2022,semi-final-2,es,az,12
2022,semi-final-2,es,mk,0
2022,semi-final-2,es,cy,1
2022,semi-final-2,es,il,3
2022,semi-final-2,es,sm,3
2022,semi-final-2,es,ie,7
2022,semi-final-2,es,mt,0
2022,semi-final-2,es,me,1
2022,semi-final-2,es,ge,0
2022,semi-final-2,se,se,0
2022,semi-final-2,se,au,16
2022,semi-final-2,se,rs,10
2022,semi-final-2,se,cz,12
2022,semi-final-2,se,ee,18
2022,semi-final-2,se,pl,8
2022,semi-final-2,se,fi,16
2022,semi-final-2,se,be,13
2022,semi-final-2,se,ro,3
2022,semi-final-2,se,az,5
2022,semi-final-2,se,mk,0
2022,semi-final-2,se,cy,3
2022,semi-final-2,se,il,3
2022,semi-final-2,se,sm,0
2022,semi-final-2,se,ie,0
2022,semi-final-2,se,mt,9
2022,semi-final-2,se,me,0
2022,semi-final-2,se,ge,0
2022,semi-final-2,gb,se,17
2022,semi-final-2,gb,au,3
2022,semi-final-2,gb,rs,11
2022,semi-final-2,gb,cz,18
2022,semi-final-2,gb,ee,6
2022,semi-final-2,gb,pl,16
2022,semi-final-2,gb,fi,4
2022,semi-final-2,gb,be,2
2022,semi-final-2,gb,ro,7
2022,semi-final-2,gb,az,8
2022,semi-final-2,gb,mk,7
2022,semi-final-2,gb,cy,1
2022,semi-final-2,gb,il,1
2022,semi-final-2,gb,sm,3
2022,semi-final-2,gb,ie,12
2022,semi-final-2,gb,mt,0
2022,semi-final-2,gb,me,0
2022,semi-final-2,gb,ge,0
2023,final,al,se,22
2023,final,al,fi,6
2023,final,al,il,11
2023,final,al,it,14
2023,final,al,no,4
2023,final,al,ua,0
2023,final,al,be,5
2023,final,al,ee,8
2023,final,al,au,3
2023,final,al,cz,0
2023,final,al,lt,0
2023,final,al,cy,11
2023,final,al,hr,8
2023,final,al,am,10
2023,final,al,at,0
2023,final,al,fr,3
2023,final,al,es,1
2023,final,al,md,0
2023,final,al,pl,1
2023,final,al,ch,7
2023,final,al,si,2
2023,final,al,al,0
2023,final,al,pt,0
2023,final,al,rs,0
2023,final,al,gb,0
2023,final,al,de,0
2023,final,am,se,17
2023,final,am,fi,14
2023,final,am,il,24
2023,final,am,it,3
2023,final,am,no,8
2023,final,am,ua,4
2023,final,am,be,0
2023,final,am,ee,0
2023,final,am,au,0
2023,final,am,cz,0
2023,final,am,lt,0
2023,final,am,cy,13
2023,final,am,hr,0
2023,final,am,am,0
2023,final,am,at,2
2023,final,am,fr,17
2023,final,am,es,6
2023,final,am,md,0
2023,final,am,pl,6
2023,final,am,ch,2
2023,final,am,si,0
2023,final,am,al,0
2023,final,am,pt,0
2023,final,am,rs,0
2023,final,am,gb,0
2023,final,am,de,0
2023,final,au,se,17
2023,final,au,fi,17
2023,final,au,il,5
2023,final,au,it,1
2023,final,au,no,6
2023,final,au,ua,0
2023,final,au,be,15
2023,final,au,ee,8
2023,final,au,au,0
2023,final,au,cz,0
2023,final,au,lt,10
2023,final,au,cy,11
2023,final,au,hr,4
2023,final,au,am,0
2023,final,au,at,13
2023,final,au,fr,2
2023,final,au,es,4
2023,final,au,md,0
2023,final,au,pl,0
2023,final,au,ch,0
2023,final,au,si,1
2023,final,au,al,0
2023,final,au,pt,2
2023,final,au,rs,0
2023,final,au,gb,0
2023,final,au,de,0
2023,final,at,se,14
2023,final,at,fi,20
2023,final,at,il,1
2023,final,at,it,20
2023,final,at,no,7
2023,final,at,ua,5
2023,final,at,be,3
2023,final,at,ee,0
2023,final,at,au,0
2023,final,at,cz,5
2023,final,at,lt,7
2023,final,at,cy,2
2023,final,at,hr,10
2023,final,at,am,1
2023,final,at,at,0
2023,final,at,fr,0
2023,final,at,es,0
2023,final,at,md,0
2023,final,at,pl,0
2023,final,at,ch,6
2023,final,at,si,6
2023,final,at,al,3
2023,final,at,pt,0
2023,final,at,rs,0
2023,final,at,gb,0
2023,final,at,de,6
2023,final,az,se,20
2023,final,az,fi,11
2023,final,az,il,24
2023,final,az,it,10
2023,final,az,no,2
2023,final,az,ua,9
2023,final,az,be,0
2023,final,az,ee,1
2023,final,az,au,5
2023,final,az,cz,3
2023,final,az,lt,0
2023,final,az,cy,6
2023,final,az,hr,0
2023,final,az,am,0
2023,final,az,at,0
2023,final,az,fr,0
2023,final,az,es,7
2023,final,az,md,0
2023,final,az,pl,0
2023,final,az,ch,5
2023,final,az,si,5
2023,final,az,al,8
2023,final,az,pt,0
2023,final,az,rs,0
2023,final,az,gb,0
2023,final,az,de,0
2023,final,be,se,18
2023,final,be,fi,17
2023,final,be,il,15
2023,final,be,it,14
2023,final,be,no,8
2023,final,be,ua,1
2023,final,be,be,0
2023,final,be,ee,0
2023,final,be,au,4
2023,final,be,cz,3
2023,final,be,lt,0
2023,final,be,cy,0
2023,final,be,hr,0
2023,final,be,am,6
2023,final,be,at,12
2023,final,be,fr,3
2023,final,be,es,6
2023,final,be,md,0
2023,final,be,pl,6
2023,final,be,ch,0
2023,final,be,si,0
2023,final,be,al,3
2023,final,be,pt,0
2023,final,be,rs,0
2023,final,be,gb,0
2023,final,be,de,0
2023,final,hr,se,12
2023,final,hr,fi,17
2023,final,hr,il,12
2023,final,hr,it,20
2023,final,hr,no,5
2023,final,hr,ua,0
2023,final,hr,be,0
2023,final,hr,ee,3
2023,final,hr,au,0
2023,final,hr,cz,3
2023,final,hr,lt,0
2023,final,hr,cy,0
2023,final,hr,hr,0
2023,final,hr,am,0
2023,final,hr,at,0
2023,final,hr,fr,0
2023,final,hr,es,6
2023,final,hr,md,3
2023,final,hr,pl,0
2023,final,hr,ch,0
2023,final,hr,si,17
2023,final,hr,al,6
2023,final,hr,pt,1
2023,final,hr,rs,11
2023,final,hr,gb,0
2023,final,hr,de,0
2023,final,cy,se,20
2023,final,cy,fi,10
2023,final,cy,il,19
2023,final,cy,it,11
2023,final,cy,no,5
2023,final,cy,ua,10
2023,final,cy,be,0
2023,final,cy,ee,0
2023,final,cy,au,8
2023,final,cy,cz,1
2023,final,cy,lt,0
2023,final,cy,cy,0
2023,final,cy,hr,0
2023,final,cy,am,8
2023,final,cy,at,10
2023,final,cy,fr,3
2023,final,cy,es,6
2023,final,cy,md,1
2023,final,cy,pl,2
2023,final,cy,ch,2
2023,final,cy,si,0
2023,final,cy,al,0
2023,final,cy,pt,0
2023,final,cy,rs,0
2023,final,cy,gb,0
2023,final,cy,de,0
2023,final,cz,se,16
2023,final,cz,fi,15
2023,final,cz,il,8
2023,final,cz,it,5
2023,final,cz,no,7
2023,final,cz,ua,24
2023,final,cz,be,0
2023,final,cz,ee,2
2023,final,cz,au,7
2023,final,cz,cz,0
2023,final,cz,lt,0
2023,final,cz,cy,0
2023,final,cz,hr,4
2023,final,cz,am,10
2023,final,cz,at,0
2023,final,cz,fr,0
2023,final,cz,es,3
2023,final,cz,md,5
2023,final,cz,pl,0
2023,final,cz,ch,0
2023,final,cz,si,9
2023,final,cz,al,0
2023,final,cz,pt,0
2023,final,cz,rs,0
2023,final,cz,gb,0
2023,final,cz,de,1
2023,final,dk,se,20
2023,final,dk,fi,20
2023,final,dk,il,0
2023,final,dk,it,3
2023,final,dk,no,20
2023,final,dk,ua,7
2023,final,dk,be,9
2023,final,dk,ee,0
2023,final,dk,au,2
2023,final,dk,cz,0
2023,final,dk,lt,4
2023,final,dk,cy,7
2023,final,dk,hr,0
2023,final,dk,am,0
2023,final,dk,at,7
2023,final,dk,fr,6
2023,final,dk,es,0
2023,final,dk,md,1
2023,final,dk,pl,5
2023,final,dk,ch,4
2023,final,dk,si,0
2023,final,dk,al,0
2023,final,dk,pt,0
2023,final,dk,rs,0
2023,final,dk,gb,1
2023,final,dk,de,0
2023,final,ee,se,22
2023,final,ee,fi,22
2023,final,ee,il,4
2023,final,ee,it,7
2023,final,ee,no,7
2023,final,ee,ua,15
2023,final,ee,be,6
2023,final,ee,ee,0
2023,final,ee,au,14
2023,final,ee,cz,0
2023,final,ee,lt,6
2023,final,ee,cy,0
2023,final,ee,hr,0
2023,final,ee,am,3
2023,final,ee,at,0
2023,final,ee,fr,0
2023,final,ee,es,2
2023,final,ee,md,0
2023,final,ee,pl,3
2023,final,ee,ch,4
2023,final,ee,si,1
2023,final,ee,al,0
2023,final,ee,pt,0
2023,final,ee,rs,0
2023,final,ee,gb,0
2023,final,ee,de,0
2023,final,fi,se,12
2023,final,fi,fi,0
2023,final,fi,il,0
2023,final,fi,it,6
2023,final,fi,no,12
2023,final,fi,ua,0
2023,final,fi,be,5
2023,final,fi,ee,6
2023,final,fi,au,8
2023,final,fi,cz,18
2023,final,fi,lt,0
2023,final,fi,cy,1
2023,final,fi,hr,4
2023,final,fi,am,0
2023,final,fi,at,4
2023,final,fi,fr,7
2023,final,fi,es,0
2023,final,fi,md,3
2023,final,fi,pl,0
2023,final,fi,ch,11
2023,final,fi,si,7
2023,final,fi,al,0
2023,final,fi,pt,3
2023,final,fi,rs,0
2023,final,fi,gb,4
2023,final,fi,de,5
2023,final,fr,se,9
2023,final,fr,fi,14
2023,final,fr,il,22
2023,final,fr,it,9
2023,final,fr,no,1
2023,final,fr,ua,5
2023,final,fr,be,2
2023,final,fr,ee,0
2023,final,fr,au,0
2023,final,fr,cz,4
2023,final,fr,lt,0
2023,final,fr,cy,0
2023,final,fr,hr,0
2023,final,fr,am,19
2023,final,fr,at,10
2023,final,fr,fr,0
2023,final,fr,es,0
2023,final,fr,md,8
2023,final,fr,pl,0
2023,final,fr,ch,3
2023,final,fr,si,0
2023,final,fr,al,0
2023,final,fr,pt,10
2023,final,fr,rs,0
2023,final,fr,gb,0
2023,final,fr,de,0
2023,final,ge,se,11
2023,final,ge,fi,9
2023,final,ge,il,13
2023,final,ge,it,13
2023,final,ge,no,2
2023,final,ge,ua,10
2023,final,ge,be,12
2023,final,ge,ee,5
2023,final,ge,au,2
2023,final,ge,cz,0
2023,final,ge,lt,10
2023,final,ge,cy,3
2023,final,ge,hr,1
2023,final,ge,am,22
2023,final,ge,at,0
2023,final,ge,fr,0
2023,final,ge,es,0
2023,final,ge,md,3
2023,final,ge,pl,0
2023,final,ge,ch,0
2023,final,ge,si,0
2023,final,ge,al,0
2023,final,ge,pt,0
2023,final,ge,rs,0
2023,final,ge,gb,0
2023,final,ge,de,0
2023,final,de,se,13
2023,final,de,fi,12
2023,final,de,il,0
2023,final,de,it,14
2023,final,de,no,11
2023,final,de,ua,7
2023,final,de,be,2
2023,final,de,ee,10
2023,final,de,au,8
2023,final,de,cz,5
2023,final,de,lt,1
2023,final,de,cy,0
2023,final,de,hr,6
2023,final,de,am,0
2023,final,de,at,2
2023,final,de,fr,0
2023,final,de,es,7
2023,final,de,md,0
2023,final,de,pl,4
2023,final,de,ch,3
2023,final,de,si,0
2023,final,de,al,8
2023,final,de,pt,0
2023,final,de,rs,3
2023,final,de,gb,0
2023,final,de,de,0
2023,final,gr,se,14
2023,final,gr,fi,10
2023,final,gr,il,15
2023,final,gr,it,5
2023,final,gr,no,6
2023,final,gr,ua,0
2023,final,gr,be,12
2023,final,gr,ee,0
2023,final,gr,au,5
2023,final,gr,cz,1
2023,final,gr,lt,0
2023,final,gr,cy,16
2023,final,gr,hr,0
2023,final,gr,am,2
2023,final,gr,at,7
2023,final,gr,fr,3
2023,final,gr,es,0
2023,final,gr,md,0
2023,final,gr,pl,0
2023,final,gr,ch,2
2023,final,gr,si,0
2023,final,gr,al,7
2023,final,gr,pt,10
2023,final,gr,rs,1
2023,final,gr,gb,0
2023,final,gr,de,0
2023,final,is,se,17
2023,final,is,fi,22
2023,final,is,il,0
2023,final,is,it,1
2023,final,is,no,12
2023,final,is,ua,2
2023,final,is,be,11
2023,final,is,ee,0
2023,final,is,au,15
2023,final,is,cz,6
2023,final,is,lt,0
2023,final,is,cy,0
2023,final,is,hr,5
2023,final,is,am,0
2023,final,is,at,8
2023,final,is,fr,4
2023,final,is,es,3
2023,final,is,md,0
2023,final,is,pl,7
2023,final,is,ch,0
2023,final,is,si,0
2023,final,is,al,0
2023,final,is,pt,0
2023,final,is,rs,1
2023,final,is,gb,0
2023,final,is,de,2
2023,final,ie,se,18
2023,final,ie,fi,20
2023,final,ie,il,8
2023,final,ie,it,0
2023,final,ie,no,5
2023,final,ie,ua,7
2023,final,ie,be,13
2023,final,ie,ee,0
2023,final,ie,au,4
2023,final,ie,cz,3
2023,final,ie,lt,11
2023,final,ie,cy,0
2023,final,ie,hr,2
2023,final,ie,am,6
2023,final,ie,at,0
2023,final,ie,fr,5
2023,final,ie,es,0
2023,final,ie,md,4
2023,final,ie,pl,8
2023,final,ie,ch,0
2023,final,ie,si,0
2023,final,ie,al,0
2023,final,ie,pt,0
2023,final,ie,rs,0
2023,final,ie,gb,2
2023,final,ie,de,0
2023,final,il,se,16
2023,final,il,fi,20
2023,final,il,il,0
2023,final,il,it,7
2023,final,il,no,20
2023,final,il,ua,15
2023,final,il,be,3
2023,final,il,ee,5
2023,final,il,au,0
2023,final,il,cz,6
2023,final,il,lt,0
2023,final,il,cy,1
2023,final,il,hr,6
2023,final,il,am,3
2023,final,il,at,6
2023,final,il,fr,1
2023,final,il,es,0
2023,final,il,md,5
2023,final,il,pl,2
2023,final,il,ch,0
2023,final,il,si,0
2023,final,il,al,0
2023,final,il,pt,0
2023,final,il,rs,0
2023,final,il,gb,0
2023,final,il,de,0
2023,final,it,se,11
2023,final,it,fi,6
2023,final,it,il,17
2023,final,it,it,0
2023,final,it,no,10
2023,final,it,ua,18
2023,final,it,be,2
2023,final,it,ee,6
2023,final,it,au,0
2023,final,it,cz,9
2023,final,it,lt,3
2023,final,it,cy,0
2023,final,it,hr,4
2023,final,it,am,5
2023,final,it,at,0
2023,final,it,fr,0
2023,final,it,es,0
2023,final,it,md,12
2023,final,it,pl,0
2023,final,it,ch,5
2023,final,it,si,0
2023,final,it,al,7
2023,final,it,pt,0
2023,final,it,rs,1
2023,final,it,gb,0
2023,final,it,de,0
2023,final,lv,se,18
2023,final,lv,fi,12
2023,final,lv,il,10
2023,final,lv,it,3
2023,final,lv,no,3
2023,final,lv,ua,11
2023,final,lv,be,2
2023,final,lv,ee,18
2023,final,lv,au,0
2023,final,lv,cz,1
2023,final,lv,lt,17
2023,final,lv,cy,6
2023,final,lv,hr,4
2023,final,lv,am,1
2023,final,lv,at,0
2023,final,lv,fr,0
2023,final,lv,es,8
2023,final,lv,md,0
2023,final,lv,pl,0
2023,final,lv,ch,0
2023,final,lv,si,2
2023,final,lv,al,0
2023,final,lv,pt,0
2023,final,lv,rs,0
2023,final,lv,gb,0
2023,final,lv,de,0
2023,final,lt,se,19
2023,final,lt,fi,15
2023,final,lt,il,13
2023,final,lt,it,6
2023,final,lt,no,0
2023,final,lt,ua,12
2023,final,lt,be,7
2023,final,lt,ee,10
2023,final,lt,au,4
2023,final,lt,cz,0
2023,final,lt,lt,0
2023,final,lt,cy,1
2023,final,lt,hr,4
2023,final,lt,am,0
2023,final,lt,at,8
2023,final,lt,fr,7
2023,final,lt,es,0
2023,final,lt,md,2
2023,final,lt,pl,8
2023,final,lt,ch,0
2023,final,lt,si,0
2023,final,lt,al,0
2023,final,lt,pt,0
2023,final,lt,rs,0
2023,final,lt,gb,0
2023,final,lt,de,0
2023,final,mt,se,22
2023,final,mt,fi,16
2023,final,mt,il,13
2023,final,mt,it,22
2023,final,mt,no,9
2023,final,mt,ua,5
2023,final,mt,be,0
2023,final,mt,ee,0
2023,final,mt,au,0
2023,final,mt,cz,0
2023,final,mt,lt,4
2023,final,mt,cy,5
2023,final,mt,hr,0
2023,final,mt,am,0
2023,final,mt,at,1
2023,final,mt,fr,1
2023,final,mt,es,0
2023,final,mt,md,0
2023,final,mt,pl,0
2023,final,mt,ch,6
2023,final,mt,si,0
2023,final,mt,al,3
2023,final,mt,pt,3
2023,final,mt,rs,2
2023,final,mt,gb,4
2023,final,mt,de,0
2023,final,md,se,20
2023,final,md,fi,7
2023,final,md,il,10
2023,final,md,it,15
2023,final,md,no,6
2023,final,md,ua,18
2023,final,md,be,0
2023,final,md,ee,7
2023,final,md,au,5
2023,final,md,cz,1
2023,final,md,lt,0
2023,final,md,cy,7
2023,final,md,hr,0
2023,final,md,am,4
2023,final,md,at,0
2023,final,md,fr,0
2023,final,md,es,3
2023,final,md,md,0
2023,final,md,pl,4
2023,final,md,ch,0
2023,final,md,si,0
2023,final,md,al,1
2023,final,md,pt,8
2023,final,md,rs,0
2023,final,md,gb,0
2023,final,md,de,0
2023,final,nl,se,20
2023,final,nl,fi,22
2023,final,nl,il,8
2023,final,nl,it,3
2023,final,nl,no,7
2023,final,nl,ua,0
2023,final,nl,be,14
2023,final,nl,ee,5
2023,final,nl,au,1
2023,final,nl,cz,8
2023,final,nl,lt,0
2023,final,nl,cy,0
2023,final,nl,hr,0
2023,final,nl,am,0
2023,final,nl,at,5
2023,final,nl,fr,3
2023,final,nl,es,7
2023,final,nl,md,0
2023,final,nl,pl,2
2023,final,nl,ch,6
2023,final,nl,si,0
2023,final,nl,al,0
2023,final,nl,pt,5
2023,final,nl,rs,0
2023,final,nl,gb,0
2023,final,nl,de,0
2023,final,no,se,20
2023,final,no,fi,24
2023,final,no,il,6
2023,final,no,it,13
2023,final,no,no,0
2023,final,no,ua,1
2023,final,no,be,4
2023,final,no,ee,0
2023,final,no,au,5
2023,final,no,cz,4
2023,final,no,lt,0
2023,final,no,cy,9
2023,final,no,hr,0
2023,final,no,am,0
2023,final,no,at,0
2023,final,no,fr,8
2023,final,no,es,1
2023,final,no,md,8
2023,final,no,pl,6
2023,final,no,ch,7
2023,final,no,si,0
2023,final,no,al,0
2023,final,no,pt,0
2023,final,no,rs,0
2023,final,no,gb,0
2023,final,no,de,0
2023,final,pl,se,14
2023,final,pl,fi,10
2023,final,pl,il,17
2023,final,pl,it,6
2023,final,pl,no,8
2023,final,pl,ua,12
2023,final,pl,be,5
2023,final,pl,ee,8
2023,final,pl,au,4
2023,final,pl,cz,3
2023,final,pl,lt,4
2023,final,pl,cy,14
2023,final,pl,hr,6
2023,final,pl,am,1
2023,final,pl,at,0
2023,final,pl,fr,0
2023,final,pl,es,0
2023,final,pl,md,0
2023,final,pl,pl,0
2023,final,pl,ch,2
2023,final,pl,si,2
2023,final,pl,al,0
2023,final,pl,pt,0
2023,final,pl,rs,0
2023,final,pl,gb,0
2023,final,pl,de,0
2023,final,pt,se,12
2023,final,pt,fi,10
2023,final,pt,il,5
2023,final,pt,it,6
2023,final,pt,no,5
2023,final,pt,ua,12
2023,final,pt,be,7
2023,final,pt,ee,8
2023,final,pt,au,12
2023,final,pt,cz,7
2023,final,pt,lt,0
2023,final,pt,cy,0
2023,final,pt,hr,3
2023,final,pt,am,0
2023,final,pt,at,0
2023,final,pt,fr,2
2023,final,pt,es,13
2023,final,pt,md,8
2023,final,pt,pl,0
2023,final,pt,ch,2
2023,final,pt,si,0
2023,final,pt,al,0
2023,final,pt,pt,0
2023,final,pt,rs,4
2023,final,pt,gb,0
2023,final,pt,de,0
2023,final,ro,se,18
2023,final,ro,fi,10
2023,final,ro,il,10
2023,final,ro,it,19
2023,final,ro,no,5
2023,final,ro,ua,4
2023,final,ro,be,2
2023,final,ro,ee,8
2023,final,ro,au,3
2023,final,ro,cz,0
2023,final,ro,lt,0
2023,final,ro,cy,7
2023,final,ro,hr,0
2023,final,ro,am,0
2023,final,ro,at,0
2023,final,ro,fr,3
2023,final,ro,es,0
2023,final,ro,md,19
2023,final,ro,pl,1
2023,final,ro,ch,0
2023,final,ro,si,2
2023,final,ro,al,5
2023,final,ro,pt,0
2023,final,ro,rs,0
2023,final,ro,gb,0
